	log2FC	pvalue	padj
ENSG00000000003	-0.028648738148569077	0.8614149563237873	0.9998548887812232
ENSG00000000419	-0.11555052400846891	0.39928370522197737	0.9998548887812232
ENSG00000000457	-0.08512986879592191	0.6049820984421274	0.9998548887812232
ENSG00000000460	0.08515745826945711	0.6562319016356545	0.9998548887812232
ENSG00000000938	0.10357510750921177	0.7551965897166534	0.9998548887812232
ENSG00000000971	-0.10982925655119574	0.7057288278453497	0.9998548887812232
ENSG00000001036	-0.020898551719912596	0.89364261933672	0.9998548887812232
ENSG00000001084	0.036913269615764945	0.7925013418275311	0.9998548887812232
ENSG00000001167	0.1523763075979502	0.19723948563985813	0.9998548887812232
ENSG00000001460	0.028015497840564247	0.79577272455665	0.9998548887812232
ENSG00000001461	-0.03484920024283387	0.6574211943894246	0.9998548887812232
ENSG00000001497	0.12651369263401047	0.14937494631834705	0.9998548887812232
ENSG00000001561	-0.26408517774644674	0.1685562762973106	0.9998548887812232
ENSG00000001617	0.02853533628960355	0.933585777592585	0.9998548887812232
ENSG00000001629	-0.011115674198164598	0.9202035153512115	0.9998548887812232
ENSG00000001630	-0.0522492940413664	0.6593760726040507	0.9998548887812232
ENSG00000001631	-0.114931325150833	0.3227449164150049	0.9998548887812232
ENSG00000002016	0.16234223021520572	0.16333928305032325	0.9998548887812232
ENSG00000002330	-0.06847280157137375	0.8665331643895724	0.9998548887812232
ENSG00000002549	0.1509199224716934	0.33479745408436234	0.9998548887812232
ENSG00000002586	0.014194460300031585	0.9433996802052894	0.9998548887812232
ENSG00000002587	-0.37244840611627145	0.06980654766595878	0.9998548887812232
ENSG00000002746	0.07805651146826076	0.537498290237755	0.9998548887812232
ENSG00000002822	0.07485006094949015	0.8205826101801967	0.9998548887812232
ENSG00000002834	0.024522023466859527	0.822657634107842	0.9998548887812232
ENSG00000002919	-0.06474476686486488	0.4337999542128172	0.9998548887812232
ENSG00000002933	0.5619172766078762	0.05083579205719117	0.9998548887812232
ENSG00000003056	-0.07938349500189719	0.4462003903702603	0.9998548887812232
ENSG00000003096	-0.13297697951651216	0.3582623893637361	0.9998548887812232
ENSG00000003137	-0.5774951114471358	0.07923651595432835	0.9998548887812232
ENSG00000003147	-0.06287160441984845	0.73632895647085	0.9998548887812232
ENSG00000003249	0.13293325097833664	0.6640031490942763	0.9998548887812232
ENSG00000003393	0.046454351772405145	0.6016982089291676	0.9998548887812232
ENSG00000003400	0.14300732684268136	0.4628798645375312	0.9998548887812232
ENSG00000003402	-0.03437636203546939	0.7490392345473413	0.9998548887812232
ENSG00000003436	-0.118121993902948	0.5738905145607567	0.9998548887812232
ENSG00000003509	-0.022168966085394964	0.8509154465337725	0.9998548887812232
ENSG00000003756	0.07610658305032808	0.31392555438597797	0.9998548887812232
ENSG00000003987	-0.02708704042164755	0.8633144067029146	0.9998548887812232
ENSG00000003989	-0.07872976105447818	0.6172227493015836	0.9998548887812232
ENSG00000004059	-0.007081940665345015	0.9650570023270271	0.9998548887812232
ENSG00000004139	0.051063103766293916	0.7393007830700524	0.9998548887812232
