	log2FC	pvalue	padj
100287102	-0.03747460178397361	0.9323416959313076	0.99999999897439
653635	0.3103401440291228	0.4361278559360037	0.99999999897439
102466751	0.3785115088559336	0.4946168865657704	0.99999999897439
107985730	0.514572899242425	0.4208894486599957	0.99999999897439
100302278	9.875290478590985e-08	0.9999998188186906	0.99999999897439
645520	-0.10962439642231579	0.8013225134247532	0.99999999897439
100996442	0.19264509653740025	0.6709562632065007	0.99999999897439
729737	0.1740294198235925	0.7267432205484488	0.99999999897439
102725121	0.5405680309456539	0.4558081609130375	0.99999999897439
102723897	-0.10962436564048827	0.8014697306867093	0.99999999897439
102465909	9.335030258893382e-08	0.9999998698768493	0.99999999897439
107985721	0.17687780089636368	0.6678164729465002	0.99999999897439
112268260	-0.2016337397353743	0.6293923981204508	0.99999999897439
100132287	0.5849624147721371	0.19554215227829017	0.99999999897439
113219467	0.06140061674972105	0.8770632765170457	0.99999999897439
81399	0.3959286629785366	0.3388989284580914	0.99999999897439
100133331	0.5145731274270178	0.21902937533878444	0.99999999897439
107984841	0.09729727221026527	0.814916007669783	0.99999999897439
107984847	-0.16992490670987187	0.7159484185789982	0.99999999897439
107984849	0.10691503358057103	0.8808872657281888	0.99999999897439
100288069	0.04064206302997418	0.9293776622959745	0.99999999897439
105378580	0.19264511141748697	0.6942731828614354	0.99999999897439
400728	8.778390432524024e-08	0.9999998411155476	0.99999999897439
79854	0.6438561048370538	0.12983331793469147	0.99999999897439
643837	0.2115041514813115	0.6149224187307207	0.99999999897439
100130417	-0.05889357219198725	0.9151866558462253	0.99999999897439
107985728	0.26303442120238985	0.5151559278521363	0.99999999897439
148398	-0.20945321540501174	0.6641778157453713	0.99999999897439
26155	0.16711004711673264	0.6604918397839039	0.99999999897439
339451	0.47643795561170577	0.34740366115366855	0.99999999897439
84808	0.39231741384192453	0.36834769752688673	0.99999999897439
57801	0.2775339761548023	0.5409882489613643	0.99999999897439
9636	-0.07800235962027496	0.9039423649115887	0.99999999897439
375790	-0.10962441002652466	0.8087288237659194	0.99999999897439
105378948	0.10691524356559537	0.8433070687285811	0.99999999897439
54991	0.05444787485475256	0.8877723776265514	0.99999999897439
51150	-0.20163370551694626	0.6457627359409139	0.99999999897439
126792	0.33257528106280404	0.4937942401374394	0.99999999897439
118424	-0.10962437671192998	0.8008724934955461	0.99999999897439
101928895	0.36257005135319004	0.4453026974975843	0.99999999897439
6339	-0.1699249287138133	0.7484378442644998	0.99999999897439
116983	0.18641316649509662	0.5962850520880631	0.99999999897439
109623456	-0.1202941233792204	0.761736634653336	0.99999999897439
126789	-0.08746275053847968	0.8617030312871227	0.99999999897439
54973	0.3301486520096606	0.4582968806517995	0.99999999897439
80772	0.144389947123666	0.7341892184602379	0.99999999897439
83756	0.33257529119978313	0.487104243919207	0.99999999897439
1855	0.15200312256935095	0.7242746734317516	0.99999999897439
54587	5.4746998351213225e-08	0.9999999060680208	0.99999999897439
54998	0.12029426267690374	0.7589570609567667	0.99999999897439
81669	0.2499782821401394	0.5635025312187347	0.99999999897439
148413	0.4360990812206878	0.30084757104000054	0.99999999897439
55052	0.26303442087912704	0.5153142354716789	0.99999999897439
