	log2FC	pvalue	padj
100287102	0.024154244322958006	0.9614596469536819	0.9999589958741878
653635	-0.1597217338204203	0.6125938877987485	0.9999589958741878
102466751	-0.4610302224991724	0.21926125106373007	0.9999589958741878
107985730	-0.11810892983237525	0.5894468104990822	0.9999589958741878
100302278	0.17752794136882394	0.5331659622443926	0.9999589958741878
645520	-0.07571468716720778	0.758598440941585	0.9999589958741878
100996442	-0.22582405956371954	0.2522285048894166	0.9999589958741878
729737	-0.11806352879307139	0.7717608197485145	0.9999589958741878
102725121	0.41901063944703776	0.4999975365171494	0.9999589958741878
102723897	-0.015553202525485258	0.9594582215777643	0.9999589958741878
102465909	-0.038063031115179786	0.904569055499546	0.9999589958741878
107985721	0.10110550833428048	0.6027833151782045	0.9999589958741878
112268260	-0.19217410161263015	0.5115574507273302	0.9999589958741878
100132287	0.21784603108547168	0.5439822193818054	0.9999589958741878
113219467	-0.21594085604005642	0.29384589250289334	0.9999589958741878
81399	-0.4059502019176963	0.260997858562339	0.9999589958741878
100133331	0.3061078106618146	0.34575960523382926	0.9999589958741878
107984841	0.24827843603571556	0.4072333813779329	0.9999589958741878
107984847	0.24492278803906586	0.38560221035299524	0.9999589958741878
107984849	0.3234168001572171	0.34737481722890484	0.9999589958741878
100288069	-0.010038517873739201	0.9630340433242336	0.9999589958741878
105378580	-0.271549732185689	0.29235406070096065	0.9999589958741878
400728	-0.3353265992799083	0.33735041859278364	0.9999589958741878
79854	0.3019068026650811	0.21456032262897928	0.9999589958741878
643837	0.039646191394838444	0.74754436137999	0.9999589958741878
100130417	0.5829517471676764	0.22617236046262648	0.9999589958741878
107985728	0.06682009442627439	0.9051463664163731	0.9999589958741878
148398	0.3175023554618776	0.4482714284835626	0.9999589958741878
26155	0.050830988716066894	0.8491508093753991	0.9999589958741878
339451	-0.049452306090728294	0.9143309967529162	0.9999589958741878
84808	-0.3086995110036724	0.6353986295123579	0.9999589958741878
57801	0.16001224598989397	0.8212160007647096	0.9999589958741878
9636	-0.14726474012907656	0.8748704832457722	0.9999589958741878
375790	0.25819793410734593	0.5285577902954861	0.9999589958741878
105378948	-0.35863360593821636	0.39423070102703783	0.9999589958741878
54991	0.46050303914766005	0.3512368500008532	0.9999589958741878
51150	-0.01427179549993027	0.9699793856419914	0.9999589958741878
126792	0.19292030101809082	0.4432371951244729	0.9999589958741878
118424	-0.07578356708350963	0.6508258113247378	0.9999589958741878
101928895	0.04431877956341169	0.9091762155134361	0.9999589958741878
6339	0.08765081428924584	0.8437584621472931	0.9999589958741878
116983	0.04595942153166849	0.8957919517477136	0.9999589958741878
109623456	-0.2087329573538844	0.6218177542011389	0.9999589958741878
126789	0.1571489328864541	0.6801751705738829	0.9999589958741878
54973	-0.008947839469216387	0.9791175627417424	0.9999589958741878
80772	0.19953729204090084	0.6358596766933974	0.9999589958741878
83756	0.1929570324241492	0.7276620474844385	0.9999589958741878
1855	0.04865999134653152	0.9164306279691898	0.9999589958741878
54587	0.33195712152867834	0.3770148179721446	0.9999589958741878
54998	-0.20237628773845545	0.6168043538647795	0.9999589958741878
81669	-0.0027942997816635846	0.981115200496875	0.9999589958741878
148413	0.05624422272948021	0.7671244866687122	0.9999589958741878
55052	0.05766827461074699	0.6718042496459318	0.9999589958741878
107984868	-0.21593300201687676	0.6563110761892583	0.9999589958741878
441869	0.16110332150544213	0.6440704694144161	0.9999589958741878
105378585	0.23957352469164922	0.5486070381969563	0.9999589958741878
64856	0.7762518947709887	0.1895185625521706	0.9999589958741878
219293	0.7271648092174146	0.049712809617352305	0.9999589958741878
83858	-0.056898504534086396	0.8766208050425761	0.9999589958741878
