	log2FC	pvalue	padj
100287102	-0.3720211340627347	0.4209312450780961	0.9957811824044205
653635	-0.31957245543676266	0.3818973845884285	0.9957811824044205
102466751	-0.21769135796722247	0.5935198426803356	0.9957811824044205
107985730	-0.2319737830815735	0.32210946861834194	0.9957811824044205
100302278	-0.28088361050364735	0.3418879025200635	0.9957811824044205
645520	-0.2501266533741885	0.35944511862160017	0.9957811824044205
100996442	-0.07409100886916554	0.7079170825878751	0.9957811824044205
729737	-0.30931609616174277	0.5101485109135941	0.9957811824044205
102725121	-0.7803405292694031	0.22809145072063206	0.9957811824044205
102723897	-0.23337620836168227	0.5093691151753867	0.9957811824044205
102465909	-0.017062280969480502	0.9597756067779004	0.9997264305335124
107985721	-0.04054159777595608	0.8545135125624886	0.996255730128583
112268260	-0.21651223606022665	0.47261165873378086	0.9957811824044205
100132287	-0.16217964150907607	0.6952753141121895	0.9957811824044205
113219467	0.15032150806513306	0.5877979415689838	0.9957811824044205
81399	0.12335222474071988	0.6942132950019619	0.9957811824044205
100133331	-0.037995328397037245	0.9112740338150432	0.9991302197897088
107984841	-0.19255062274772128	0.507025162142857	0.9957811824044205
107984847	0.07274616899545695	0.7908964938396157	0.9957811824044205
107984849	-0.01152563240453427	0.9722218366022173	0.9997264305335124
100288069	-0.17423252043606294	0.3777655160566596	0.9957811824044205
105378580	-0.08583730547647593	0.6642464372800079	0.9957811824044205
400728	-0.5689182912379909	0.043028949289079944	0.9957811824044205
79854	0.20368574702538714	0.40398826544576283	0.9957811824044205
643837	0.13996242712369758	0.3105434903207884	0.9957811824044205
100130417	-0.4277507943540847	0.40910803487488595	0.9957811824044205
107985728	-0.34946304612116197	0.49491729008061275	0.9957811824044205
148398	-0.053948288142025604	0.910740723830961	0.9991302197897088
26155	0.018952502417798462	0.9475535187811999	0.9997264305335124
339451	-0.28746943812432235	0.6103948699427544	0.9957811824044205
84808	0.3376864061678333	0.660132402634644	0.9957811824044205
57801	-0.7499710013609733	0.29141368392329714	0.9957811824044205
9636	-0.36299530967628507	0.7263491105894104	0.9957811824044205
375790	-0.5661229398946377	0.3206804319747771	0.9957811824044205
105378948	-0.288203725158168	0.4977685813731098	0.9957811824044205
54991	-0.33308254325939407	0.617256277288248	0.9957811824044205
51150	-0.25581681551982366	0.5856103459961788	0.9957811824044205
126792	0.13190743625842488	0.5887896619703055	0.9957811824044205
118424	-0.026596336161786954	0.8802994340585447	0.996684051197575
101928895	-0.25411801892657765	0.5894360222936317	0.9957811824044205
6339	-0.36400032673736266	0.47881326478332387	0.9957811824044205
116983	-0.41242492290771116	0.327707725499725	0.9957811824044205
109623456	-0.5383378572855232	0.30849844524718845	0.9957811824044205
126789	-0.20490610541936144	0.6863134461574183	0.9957811824044205
54973	-0.2282657167606634	0.5536071483097844	0.9957811824044205
80772	-0.11578118198583046	0.8080185175823436	0.9957811824044205
83756	-0.47914768183707646	0.4178604882576012	0.9957811824044205
1855	-0.46821915949906207	0.44502382299239945	0.9957811824044205
54587	-0.45318599400008563	0.23514584020693868	0.9957811824044205
54998	-0.08545200542591422	0.8592205705284675	0.9964350408789674
81669	-0.13587561712300755	0.27096361567141447	0.9957811824044205
148413	0.2746944384843652	0.15030533419713515	0.9957811824044205
55052	0.2162487870198153	0.06342964885238643	0.9957811824044205
107984868	0.5284953900975151	0.31069756759762956	0.9957811824044205
